Warning: $HADOOP_HOME is deprecated.

21/08/14 04:29:42 INFO utils.ConfigurationUtils: No edge input format specified. Ensure your InputFormat does not require one.
21/08/14 04:29:42 INFO utils.ConfigurationUtils: No edge output format specified. Ensure your OutputFormat does not require one.
21/08/14 04:29:42 INFO utils.ConfigurationUtils: Setting custom argument [PersonalizedPageRankComputationNaive.PPRBatchedWalks] to [800 800 800 800 800 800 800 800 800] in GiraphConfiguration
21/08/14 04:29:42 INFO utils.ConfigurationUtils: Setting custom argument [PersonalizedPageRankComputationNaive.PPRBatchedWalksFlag] to [true] in GiraphConfiguration
21/08/14 04:29:42 INFO utils.ConfigurationUtils: Setting custom argument [giraph.logLevel] to [debug] in GiraphConfiguration
21/08/14 04:29:42 INFO utils.ConfigurationUtils: Setting custom argument [giraph.async.message.store.threads] to [7] in GiraphConfiguration
21/08/14 04:29:42 INFO job.GiraphJob: run: Since checkpointing is disabled (default), do not allow any task retries (setting mapred.map.max.attempts = 1, old value = 1)
21/08/14 04:29:43 INFO job.GiraphJob: Tracking URL: http://galaxy040:50030/jobdetails.jsp?jobid=job_202108140246_0009
21/08/14 04:29:43 INFO job.GiraphJob: Waiting for resources... Job will start only when it gets all 28 mappers
21/08/14 04:30:28 INFO job.HaltApplicationUtils$DefaultHaltInstructionsWriter: writeHaltInstructions: To halt after next superstep execute: 'bin/halt-application --zkServer galaxy032:22181 --zkNode /_hadoopBsp/job_202108140246_0009/_haltComputation'
21/08/14 04:30:28 INFO mapred.JobClient: Running job: job_202108140246_0009
21/08/14 04:30:29 INFO mapred.JobClient:  map 99% reduce 0%
21/08/14 04:40:57 INFO mapred.JobClient:     Superstep 108 PersonalizedPageRankComputationNaive (ms)=321
21/08/14 04:40:57 INFO mapred.JobClient:     Superstep 550 PersonalizedPageRankComputationNaive (ms)=230
21/08/14 04:40:57 INFO mapred.JobClient:     Superstep 25 PersonalizedPageRankComputationNaive (ms)=308
21/08/14 04:40:57 INFO mapred.JobClient:     Superstep 155 PersonalizedPageRankComputationNaive (ms)=616
21/08/14 04:40:57 INFO mapred.JobClient:     Superstep 347 PersonalizedPageRankComputationNaive (ms)=5410
21/08/14 04:40:57 INFO mapred.JobClient:     Superstep 472 PersonalizedPageRankComputationNaive (ms)=299
21/08/14 04:40:57 INFO mapred.JobClient:     Superstep 100 PersonalizedPageRankComputationNaive (ms)=326
21/08/14 04:40:57 INFO mapred.JobClient:     Superstep 75 PersonalizedPageRankComputationNaive (ms)=1603
21/08/14 04:40:57 INFO mapred.JobClient:     Superstep 219 PersonalizedPageRankComputationNaive (ms)=803
21/08/14 04:40:57 INFO mapred.JobClient:     Superstep 361 PersonalizedPageRankComputationNaive (ms)=802
21/08/14 04:40:57 INFO mapred.JobClient:     Superstep 283 PersonalizedPageRankComputationNaive (ms)=2091
21/08/14 04:40:57 INFO mapred.JobClient:     Superstep 494 PersonalizedPageRankComputationNaive (ms)=861
21/08/14 04:40:57 INFO mapred.JobClient:     Superstep 425 PersonalizedPageRankComputationNaive (ms)=1095
21/08/14 04:40:57 INFO mapred.JobClient:     Superstep 233 PersonalizedPageRankComputationNaive (ms)=349
21/08/14 04:40:57 INFO mapred.JobClient:     Superstep 311 PersonalizedPageRankComputationNaive (ms)=320
21/08/14 04:40:57 INFO mapred.JobClient:     Superstep 503 PersonalizedPageRankComputationNaive (ms)=483
21/08/14 04:40:57 INFO mapred.JobClient:     Superstep 50 PersonalizedPageRankComputationNaive (ms)=320
21/08/14 04:40:57 INFO mapred.JobClient:     Superstep 250 PersonalizedPageRankComputationNaive (ms)=302
21/08/14 04:40:57 INFO mapred.JobClient:     Superstep 53 PersonalizedPageRankComputationNaive (ms)=318
21/08/14 04:40:57 INFO mapred.JobClient:     Superstep 255 PersonalizedPageRankComputationNaive (ms)=303
21/08/14 04:40:57 INFO mapred.JobClient:     Superstep 325 PersonalizedPageRankComputationNaive (ms)=298
21/08/14 04:40:57 INFO mapred.JobClient:     Superstep 322 PersonalizedPageRankComputationNaive (ms)=910
21/08/14 04:40:57 INFO mapred.JobClient:     Superstep 47 PersonalizedPageRankComputationNaive (ms)=294
21/08/14 04:40:57 INFO mapred.JobClient:     Superstep 414 PersonalizedPageRankComputationNaive (ms)=6998
21/08/14 04:40:57 INFO mapred.JobClient:     Superstep 266 PersonalizedPageRankComputationNaive (ms)=301
21/08/14 04:40:57 INFO mapred.JobClient:     Superstep 269 PersonalizedPageRankComputationNaive (ms)=374
21/08/14 04:40:57 INFO mapred.JobClient:     Superstep 261 PersonalizedPageRankComputationNaive (ms)=515
21/08/14 04:40:57 INFO mapred.JobClient:     Superstep 319 PersonalizedPageRankComputationNaive (ms)=1348
21/08/14 04:40:57 INFO mapred.JobClient:     Superstep 194 PersonalizedPageRankComputationNaive (ms)=289
21/08/14 04:40:57 INFO mapred.JobClient:     Superstep 191 PersonalizedPageRankComputationNaive (ms)=293
21/08/14 04:40:57 INFO mapred.JobClient:     Superstep 411 PersonalizedPageRankComputationNaive (ms)=312
21/08/14 04:40:57 INFO mapred.JobClient:     Superstep 58 PersonalizedPageRankComputationNaive (ms)=289
21/08/14 04:40:57 INFO mapred.JobClient:     Superstep 258 PersonalizedPageRankComputationNaive (ms)=411
21/08/14 04:40:57 INFO mapred.JobClient:     Superstep 350 PersonalizedPageRankComputationNaive (ms)=2625
21/08/14 04:40:57 INFO mapred.JobClient:     Superstep 355 PersonalizedPageRankComputationNaive (ms)=1053
21/08/14 04:40:57 INFO mapred.JobClient:     Superstep 225 PersonalizedPageRankComputationNaive (ms)=2017
21/08/14 04:40:57 INFO mapred.JobClient:     Superstep 9 PersonalizedPageRankComputationNaive (ms)=1114
21/08/14 04:40:57 INFO mapred.JobClient:     Superstep 514 PersonalizedPageRankComputationNaive (ms)=541
21/08/14 04:40:57 INFO mapred.JobClient:     Superstep 199 PersonalizedPageRankComputationNaive (ms)=322
21/08/14 04:40:57 INFO mapred.JobClient:     Superstep 222 PersonalizedPageRankComputationNaive (ms)=789
21/08/14 04:40:57 INFO mapred.JobClient:     Superstep 166 PersonalizedPageRankComputationNaive (ms)=338
21/08/14 04:40:57 INFO mapred.JobClient:     Superstep 169 PersonalizedPageRankComputationNaive (ms)=333
21/08/14 04:40:57 INFO mapred.JobClient:     Superstep 6 PersonalizedPageRankComputationNaive (ms)=1728
21/08/14 04:40:57 INFO mapred.JobClient:     Superstep 83 PersonalizedPageRankComputationNaive (ms)=752
21/08/14 04:40:57 INFO mapred.JobClient:     Superstep 161 PersonalizedPageRankComputationNaive (ms)=298
21/08/14 04:40:57 INFO mapred.JobClient:     Superstep 419 PersonalizedPageRankComputationNaive (ms)=2895
21/08/14 04:40:57 INFO mapred.JobClient:     Superstep 511 PersonalizedPageRankComputationNaive (ms)=340
21/08/14 04:40:57 INFO mapred.JobClient:     Superstep 547 PersonalizedPageRankComputationNaive (ms)=1477
21/08/14 04:40:57 INFO mapred.JobClient:     Superstep 1 PersonalizedPageRankComputationNaive (ms)=7960
21/08/14 04:40:57 INFO mapred.JobClient:     Superstep 483 PersonalizedPageRankComputationNaive (ms)=6394
21/08/14 04:40:57 INFO mapred.JobClient:     Superstep 291 PersonalizedPageRankComputationNaive (ms)=1921
21/08/14 04:40:57 INFO mapred.JobClient:     Superstep 294 PersonalizedPageRankComputationNaive (ms)=440
21/08/14 04:40:57 INFO mapred.JobClient:     Superstep 86 PersonalizedPageRankComputationNaive (ms)=633
21/08/14 04:40:57 INFO mapred.JobClient:     Superstep 358 PersonalizedPageRankComputationNaive (ms)=1760
21/08/14 04:40:57 INFO mapred.JobClient:     Superstep 486 PersonalizedPageRankComputationNaive (ms)=4223
21/08/14 04:40:57 INFO mapred.JobClient:     Superstep 127 PersonalizedPageRankComputationNaive (ms)=316
21/08/14 04:40:57 INFO mapred.JobClient:     Superstep 377 PersonalizedPageRankComputationNaive (ms)=304
21/08/14 04:40:57 INFO mapred.JobClient:     Superstep 380 PersonalizedPageRankComputationNaive (ms)=312
21/08/14 04:40:57 INFO mapred.JobClient:     Superstep 125 PersonalizedPageRankComputationNaive (ms)=288
21/08/14 04:40:57 INFO mapred.JobClient:     Superstep 297 PersonalizedPageRankComputationNaive (ms)=1155
21/08/14 04:40:57 INFO mapred.JobClient:     Superstep 444 PersonalizedPageRankComputationNaive (ms)=336
21/08/14 04:40:57 INFO mapred.JobClient:     Superstep 375 PersonalizedPageRankComputationNaive (ms)=1051
21/08/14 04:40:57 INFO mapred.JobClient:     Superstep 17 PersonalizedPageRankComputationNaive (ms)=674
21/08/14 04:40:57 INFO mapred.JobClient:     Superstep 299 PersonalizedPageRankComputationNaive (ms)=866
21/08/14 04:40:57 INFO mapred.JobClient:     Superstep 388 PersonalizedPageRankComputationNaive (ms)=1579
21/08/14 04:40:57 INFO mapred.JobClient:     Superstep 11 PersonalizedPageRankComputationNaive (ms)=873
21/08/14 04:40:57 INFO mapred.JobClient:     Superstep 386 PersonalizedPageRankComputationNaive (ms)=294
21/08/14 04:40:57 INFO mapred.JobClient:     Superstep 508 PersonalizedPageRankComputationNaive (ms)=347
21/08/14 04:40:57 INFO mapred.JobClient:     Superstep 105 PersonalizedPageRankComputationNaive (ms)=308
21/08/14 04:40:57 INFO mapred.JobClient:     Superstep 72 PersonalizedPageRankComputationNaive (ms)=5237
21/08/14 04:40:57 INFO mapred.JobClient:     Superstep 500 PersonalizedPageRankComputationNaive (ms)=1599
21/08/14 04:40:57 INFO mapred.JobClient:     Superstep 230 PersonalizedPageRankComputationNaive (ms)=359
21/08/14 04:40:57 INFO mapred.JobClient:     Superstep 103 PersonalizedPageRankComputationNaive (ms)=307
21/08/14 04:40:57 INFO mapred.JobClient:     Superstep 78 PersonalizedPageRankComputationNaive (ms)=1008
21/08/14 04:40:57 INFO mapred.JobClient:     Superstep 506 PersonalizedPageRankComputationNaive (ms)=362
21/08/14 04:40:57 INFO mapred.JobClient:     Superstep 422 PersonalizedPageRankComputationNaive (ms)=1220
21/08/14 04:40:57 INFO mapred.JobClient:     Superstep 238 PersonalizedPageRankComputationNaive (ms)=323
21/08/14 04:40:57 INFO mapred.JobClient:     Superstep 420 PersonalizedPageRankComputationNaive (ms)=2748
21/08/14 04:40:57 INFO mapred.JobClient:     Superstep 316 PersonalizedPageRankComputationNaive (ms)=338
21/08/14 04:40:57 INFO mapred.JobClient:     Superstep 366 PersonalizedPageRankComputationNaive (ms)=385
21/08/14 04:40:57 INFO mapred.JobClient:     Superstep 364 PersonalizedPageRankComputationNaive (ms)=615
21/08/14 04:40:57 INFO mapred.JobClient:     Superstep 314 PersonalizedPageRankComputationNaive (ms)=2139
21/08/14 04:40:57 INFO mapred.JobClient:     Superstep 442 PersonalizedPageRankComputationNaive (ms)=514
21/08/14 04:40:57 INFO mapred.JobClient:     Superstep 236 PersonalizedPageRankComputationNaive (ms)=1322
21/08/14 04:40:57 INFO mapred.JobClient:     Total (ms)=657513
21/08/14 04:40:57 INFO mapred.JobClient:     Superstep 428 PersonalizedPageRankComputationNaive (ms)=929
21/08/14 04:40:57 INFO mapred.JobClient:     Superstep 491 PersonalizedPageRankComputationNaive (ms)=1089
21/08/14 04:40:57 INFO mapred.JobClient:     Superstep 177 PersonalizedPageRankComputationNaive (ms)=316
21/08/14 04:40:57 INFO mapred.JobClient:     Superstep 174 PersonalizedPageRankComputationNaive (ms)=299
21/08/14 04:40:57 INFO mapred.JobClient:     Superstep 172 PersonalizedPageRankComputationNaive (ms)=316
21/08/14 04:40:57 INFO mapred.JobClient:     Superstep 180 PersonalizedPageRankComputationNaive (ms)=291
21/08/14 04:40:57 INFO mapred.JobClient:     Superstep 497 PersonalizedPageRankComputationNaive (ms)=1012
21/08/14 04:40:57 INFO mapred.JobClient:     Superstep 183 PersonalizedPageRankComputationNaive (ms)=467
21/08/14 04:40:57 INFO mapred.JobClient:     Superstep 247 PersonalizedPageRankComputationNaive (ms)=493
21/08/14 04:40:57 INFO mapred.JobClient:     Superstep 499 PersonalizedPageRankComputationNaive (ms)=833
21/08/14 04:40:57 INFO mapred.JobClient:     Superstep 175 PersonalizedPageRankComputationNaive (ms)=315
21/08/14 04:40:57 INFO mapred.JobClient:     Superstep 66 PersonalizedPageRankComputationNaive (ms)=317
21/08/14 04:40:57 INFO mapred.JobClient:     Superstep 64 PersonalizedPageRankComputationNaive (ms)=302
21/08/14 04:40:57 INFO mapred.JobClient:     Superstep 67 PersonalizedPageRankComputationNaive (ms)=234
21/08/14 04:40:57 INFO mapred.JobClient:     Superstep 61 PersonalizedPageRankComputationNaive (ms)=293
21/08/14 04:40:57 INFO mapred.JobClient:     Superstep 185 PersonalizedPageRankComputationNaive (ms)=292
21/08/14 04:40:57 INFO mapred.JobClient:     Superstep 249 PersonalizedPageRankComputationNaive (ms)=1189
21/08/14 04:40:57 INFO mapred.JobClient:     Superstep 70 PersonalizedPageRankComputationNaive (ms)=8675
21/08/14 04:40:57 INFO mapred.JobClient:     Superstep 186 PersonalizedPageRankComputationNaive (ms)=308
21/08/14 04:40:57 INFO mapred.JobClient:     Superstep 188 PersonalizedPageRankComputationNaive (ms)=524
21/08/14 04:40:57 INFO mapred.JobClient:     Superstep 308 PersonalizedPageRankComputationNaive (ms)=1149
21/08/14 04:40:57 INFO mapred.JobClient:     Superstep 305 PersonalizedPageRankComputationNaive (ms)=327
21/08/14 04:40:57 INFO mapred.JobClient:     Superstep 303 PersonalizedPageRankComputationNaive (ms)=346
21/08/14 04:40:57 INFO mapred.JobClient:     Superstep 306 PersonalizedPageRankComputationNaive (ms)=480
21/08/14 04:40:57 INFO mapred.JobClient:     Superstep 300 PersonalizedPageRankComputationNaive (ms)=535
21/08/14 04:40:57 INFO mapred.JobClient:     Superstep 430 PersonalizedPageRankComputationNaive (ms)=864
21/08/14 04:40:57 INFO mapred.JobClient:     Superstep 436 PersonalizedPageRankComputationNaive (ms)=357
21/08/14 04:40:57 INFO mapred.JobClient:     Superstep 438 PersonalizedPageRankComputationNaive (ms)=352
21/08/14 04:40:57 INFO mapred.JobClient:     Superstep 69 PersonalizedPageRankComputationNaive (ms)=5468
21/08/14 04:40:57 INFO mapred.JobClient:     Superstep 439 PersonalizedPageRankComputationNaive (ms)=540
21/08/14 04:40:57 INFO mapred.JobClient:     Superstep 116 PersonalizedPageRankComputationNaive (ms)=263
21/08/14 04:40:57 INFO mapred.JobClient:     Superstep 241 PersonalizedPageRankComputationNaive (ms)=311
21/08/14 04:40:57 INFO mapred.JobClient:     Superstep 113 PersonalizedPageRankComputationNaive (ms)=262
21/08/14 04:40:57 INFO mapred.JobClient:     Superstep 114 PersonalizedPageRankComputationNaive (ms)=369
21/08/14 04:40:57 INFO mapred.JobClient:     Superstep 244 PersonalizedPageRankComputationNaive (ms)=306
21/08/14 04:40:57 INFO mapred.JobClient:     Superstep 242 PersonalizedPageRankComputationNaive (ms)=292
21/08/14 04:40:57 INFO mapred.JobClient:     Superstep 431 PersonalizedPageRankComputationNaive (ms)=944
21/08/14 04:40:57 INFO mapred.JobClient:     Superstep 433 PersonalizedPageRankComputationNaive (ms)=1274
21/08/14 04:40:57 INFO mapred.JobClient:     Superstep 111 PersonalizedPageRankComputationNaive (ms)=303
21/08/14 04:40:57 INFO mapred.JobClient:     Superstep 206 PersonalizedPageRankComputationNaive (ms)=244
21/08/14 04:40:57 INFO mapred.JobClient:     Superstep 452 PersonalizedPageRankComputationNaive (ms)=303
21/08/14 04:40:57 INFO mapred.JobClient:     Superstep 530 PersonalizedPageRankComputationNaive (ms)=1678
21/08/14 04:40:57 INFO mapred.JobClient:     Superstep 370 PersonalizedPageRankComputationNaive (ms)=982
21/08/14 04:40:57 INFO mapred.JobClient:     Superstep 131 PersonalizedPageRankComputationNaive (ms)=304
21/08/14 04:40:57 INFO mapred.JobClient:     Superstep 202 PersonalizedPageRankComputationNaive (ms)=307
21/08/14 04:40:57 INFO mapred.JobClient:     Superstep 378 PersonalizedPageRankComputationNaive (ms)=831
21/08/14 04:40:57 INFO mapred.JobClient:     Superstep 120 PersonalizedPageRankComputationNaive (ms)=287
21/08/14 04:40:57 INFO mapred.JobClient:     Superstep 381 PersonalizedPageRankComputationNaive (ms)=1264
21/08/14 04:40:57 INFO mapred.JobClient:     Superstep 523 PersonalizedPageRankComputationNaive (ms)=565
21/08/14 04:40:57 INFO mapred.JobClient:     Superstep 538 PersonalizedPageRankComputationNaive (ms)=944
21/08/14 04:40:57 INFO mapred.JobClient:     Superstep 139 PersonalizedPageRankComputationNaive (ms)=9347
21/08/14 04:40:57 INFO mapred.JobClient:     Superstep 124 PersonalizedPageRankComputationNaive (ms)=305
21/08/14 04:40:57 INFO mapred.JobClient:     Superstep 374 PersonalizedPageRankComputationNaive (ms)=1731
21/08/14 04:40:57 INFO mapred.JobClient:     Superstep 445 PersonalizedPageRankComputationNaive (ms)=328
21/08/14 04:40:57 INFO mapred.JobClient:     Superstep 16 PersonalizedPageRankComputationNaive (ms)=677
21/08/14 04:40:57 INFO mapred.JobClient:     Superstep 217 PersonalizedPageRankComputationNaive (ms)=943
21/08/14 04:40:57 INFO mapred.JobClient:     Superstep 467 PersonalizedPageRankComputationNaive (ms)=382
21/08/14 04:40:57 INFO mapred.JobClient:     Superstep 463 PersonalizedPageRankComputationNaive (ms)=776
21/08/14 04:40:57 INFO mapred.JobClient:     Superstep 12 PersonalizedPageRankComputationNaive (ms)=800
21/08/14 04:40:57 INFO mapred.JobClient:     Superstep 142 PersonalizedPageRankComputationNaive (ms)=2320
21/08/14 04:40:57 INFO mapred.JobClient:     Superstep 213 PersonalizedPageRankComputationNaive (ms)=1870
21/08/14 04:40:57 INFO mapred.JobClient:     Superstep 389 PersonalizedPageRankComputationNaive (ms)=4155
21/08/14 04:40:57 INFO mapred.JobClient:     Superstep 541 PersonalizedPageRankComputationNaive (ms)=290
21/08/14 04:40:57 INFO mapred.JobClient:     Superstep 135 PersonalizedPageRankComputationNaive (ms)=298
21/08/14 04:40:57 INFO mapred.JobClient:     Superstep 385 PersonalizedPageRankComputationNaive (ms)=437
21/08/14 04:40:57 INFO mapred.JobClient:     Superstep 449 PersonalizedPageRankComputationNaive (ms)=316
21/08/14 04:40:57 INFO mapred.JobClient:     Superstep 534 PersonalizedPageRankComputationNaive (ms)=395
21/08/14 04:40:57 INFO mapred.JobClient:     Superstep 128 PersonalizedPageRankComputationNaive (ms)=293
21/08/14 04:40:57 INFO mapred.JobClient:     Superstep 392 PersonalizedPageRankComputationNaive (ms)=302
21/08/14 04:40:57 INFO mapred.JobClient:     Superstep 456 PersonalizedPageRankComputationNaive (ms)=551
21/08/14 04:40:57 INFO mapred.JobClient:     Superstep 527 PersonalizedPageRankComputationNaive (ms)=381
21/08/14 04:40:57 INFO mapred.JobClient:     Superstep 509 PersonalizedPageRankComputationNaive (ms)=334
21/08/14 04:40:57 INFO mapred.JobClient:     Superstep 552 PersonalizedPageRankComputationNaive (ms)=482
21/08/14 04:40:57 INFO mapred.JobClient:     Superstep 153 PersonalizedPageRankComputationNaive (ms)=1389
21/08/14 04:40:57 INFO mapred.JobClient:     Superstep 478 PersonalizedPageRankComputationNaive (ms)=695
21/08/14 04:40:57 INFO mapred.JobClient:     Superstep 505 PersonalizedPageRankComputationNaive (ms)=350
21/08/14 04:40:57 INFO mapred.JobClient:     Superstep 157 PersonalizedPageRankComputationNaive (ms)=2865
21/08/14 04:40:57 INFO mapred.JobClient:     Superstep 501 PersonalizedPageRankComputationNaive (ms)=1808
21/08/14 04:40:57 INFO mapred.JobClient:     Superstep 231 PersonalizedPageRankComputationNaive (ms)=369
21/08/14 04:40:57 INFO mapred.JobClient:     Superstep 470 PersonalizedPageRankComputationNaive (ms)=1218
21/08/14 04:40:57 INFO mapred.JobClient:     Superstep 396 PersonalizedPageRankComputationNaive (ms)=1569
21/08/14 04:40:57 INFO mapred.JobClient:     Superstep 23 PersonalizedPageRankComputationNaive (ms)=1342
21/08/14 04:40:57 INFO mapred.JobClient:     Superstep 239 PersonalizedPageRankComputationNaive (ms)=317
21/08/14 04:40:57 INFO mapred.JobClient:     Superstep 474 PersonalizedPageRankComputationNaive (ms)=324
21/08/14 04:40:57 INFO mapred.JobClient:     Superstep 41 PersonalizedPageRankComputationNaive (ms)=317
21/08/14 04:40:57 INFO mapred.JobClient:     Superstep 441 PersonalizedPageRankComputationNaive (ms)=2221
21/08/14 04:40:57 INFO mapred.JobClient:     Superstep 235 PersonalizedPageRankComputationNaive (ms)=652
21/08/14 04:40:57 INFO mapred.JobClient:     Superstep 492 PersonalizedPageRankComputationNaive (ms)=1873
21/08/14 04:40:57 INFO mapred.JobClient:     Superstep 27 PersonalizedPageRankComputationNaive (ms)=2405
21/08/14 04:40:57 INFO mapred.JobClient:     Superstep 52 PersonalizedPageRankComputationNaive (ms)=306
21/08/14 04:40:57 INFO mapred.JobClient:     Superstep 56 PersonalizedPageRankComputationNaive (ms)=287
21/08/14 04:40:57 INFO mapred.JobClient:     Superstep 55 PersonalizedPageRankComputationNaive (ms)=257
21/08/14 04:40:57 INFO mapred.JobClient:     Superstep 48 PersonalizedPageRankComputationNaive (ms)=309
21/08/14 04:40:57 INFO mapred.JobClient:     Superstep 44 PersonalizedPageRankComputationNaive (ms)=318
21/08/14 04:40:57 INFO mapred.JobClient:     Superstep 45 PersonalizedPageRankComputationNaive (ms)=308
21/08/14 04:40:57 INFO mapred.JobClient:     Superstep 51 PersonalizedPageRankComputationNaive (ms)=321
21/08/14 04:40:57 INFO mapred.JobClient:     Superstep 49 PersonalizedPageRankComputationNaive (ms)=310
21/08/14 04:40:57 INFO mapred.JobClient:     Superstep 59 PersonalizedPageRankComputationNaive (ms)=281
21/08/14 04:40:57 INFO mapred.JobClient:     Superstep 220 PersonalizedPageRankComputationNaive (ms)=793
21/08/14 04:40:57 INFO mapred.JobClient:     Superstep 480 PersonalizedPageRankComputationNaive (ms)=1663
21/08/14 04:40:57 INFO mapred.JobClient:     Superstep 481 PersonalizedPageRankComputationNaive (ms)=1472
21/08/14 04:40:57 INFO mapred.JobClient:     Superstep 223 PersonalizedPageRankComputationNaive (ms)=1777
21/08/14 04:40:57 INFO mapred.JobClient:     Superstep 224 PersonalizedPageRankComputationNaive (ms)=1475
21/08/14 04:40:57 INFO mapred.JobClient:     Superstep 513 PersonalizedPageRankComputationNaive (ms)=344
21/08/14 04:40:57 INFO mapred.JobClient:     Superstep 516 PersonalizedPageRankComputationNaive (ms)=311
21/08/14 04:40:57 INFO mapred.JobClient:     Superstep 544 PersonalizedPageRankComputationNaive (ms)=297
21/08/14 04:40:57 INFO mapred.JobClient:     Superstep 545 PersonalizedPageRankComputationNaive (ms)=443
