Warning: $HADOOP_HOME is deprecated.

21/08/14 04:41:00 INFO utils.ConfigurationUtils: No edge input format specified. Ensure your InputFormat does not require one.
21/08/14 04:41:00 INFO utils.ConfigurationUtils: No edge output format specified. Ensure your OutputFormat does not require one.
21/08/14 04:41:00 INFO utils.ConfigurationUtils: Setting custom argument [PersonalizedPageRankComputationNaive.PPRBatchedWalks] to [400 400 400 400 400 400 400 400 400 400 400 400 400 400 400 400 400] in GiraphConfiguration
21/08/14 04:41:00 INFO utils.ConfigurationUtils: Setting custom argument [PersonalizedPageRankComputationNaive.PPRBatchedWalksFlag] to [true] in GiraphConfiguration
21/08/14 04:41:00 INFO utils.ConfigurationUtils: Setting custom argument [giraph.logLevel] to [debug] in GiraphConfiguration
21/08/14 04:41:00 INFO utils.ConfigurationUtils: Setting custom argument [giraph.async.message.store.threads] to [7] in GiraphConfiguration
21/08/14 04:41:00 INFO job.GiraphJob: run: Since checkpointing is disabled (default), do not allow any task retries (setting mapred.map.max.attempts = 1, old value = 1)
21/08/14 04:41:01 INFO job.GiraphJob: Tracking URL: http://galaxy040:50030/jobdetails.jsp?jobid=job_202108140246_0010
21/08/14 04:41:01 INFO job.GiraphJob: Waiting for resources... Job will start only when it gets all 28 mappers
21/08/14 04:41:29 INFO job.HaltApplicationUtils$DefaultHaltInstructionsWriter: writeHaltInstructions: To halt after next superstep execute: 'bin/halt-application --zkServer galaxy083:22181 --zkNode /_hadoopBsp/job_202108140246_0010/_haltComputation'
21/08/14 04:41:29 INFO mapred.JobClient: Running job: job_202108140246_0010
21/08/14 04:41:30 INFO mapred.JobClient:  map 99% reduce 0%
21/08/14 04:59:14 INFO mapred.JobClient:     Superstep 222 PersonalizedPageRankComputationNaive (ms)=635
21/08/14 04:59:14 INFO mapred.JobClient:     Superstep 672 PersonalizedPageRankComputationNaive (ms)=344
21/08/14 04:59:14 INFO mapred.JobClient:     Superstep 166 PersonalizedPageRankComputationNaive (ms)=1356
21/08/14 04:59:14 INFO mapred.JobClient:     Superstep 867 PersonalizedPageRankComputationNaive (ms)=316
21/08/14 04:59:14 INFO mapred.JobClient:     Superstep 1061 PersonalizedPageRankComputationNaive (ms)=336
21/08/14 04:59:14 INFO mapred.JobClient:     Superstep 161 PersonalizedPageRankComputationNaive (ms)=344
21/08/14 04:59:14 INFO mapred.JobClient:     Superstep 511 PersonalizedPageRankComputationNaive (ms)=338
21/08/14 04:59:14 INFO mapred.JobClient:     Superstep 483 PersonalizedPageRankComputationNaive (ms)=2613
21/08/14 04:59:14 INFO mapred.JobClient:     Superstep 294 PersonalizedPageRankComputationNaive (ms)=371
21/08/14 04:59:14 INFO mapred.JobClient:     Superstep 86 PersonalizedPageRankComputationNaive (ms)=401
21/08/14 04:59:14 INFO mapred.JobClient:     Superstep 127 PersonalizedPageRankComputationNaive (ms)=494
21/08/14 04:59:14 INFO mapred.JobClient:     Superstep 1033 PersonalizedPageRankComputationNaive (ms)=247
21/08/14 04:59:14 INFO mapred.JobClient:     Superstep 377 PersonalizedPageRankComputationNaive (ms)=425
21/08/14 04:59:14 INFO mapred.JobClient:     Superstep 1039 PersonalizedPageRankComputationNaive (ms)=2281
21/08/14 04:59:14 INFO mapred.JobClient:     Superstep 694 PersonalizedPageRankComputationNaive (ms)=2884
21/08/14 04:59:14 INFO mapred.JobClient:     Superstep 934 PersonalizedPageRankComputationNaive (ms)=386
21/08/14 04:59:14 INFO mapred.JobClient:     Superstep 444 PersonalizedPageRankComputationNaive (ms)=496
21/08/14 04:59:14 INFO mapred.JobClient:     Superstep 1100 PersonalizedPageRankComputationNaive (ms)=293
21/08/14 04:59:14 INFO mapred.JobClient:     Superstep 299 PersonalizedPageRankComputationNaive (ms)=338
21/08/14 04:59:14 INFO mapred.JobClient:     Superstep 767 PersonalizedPageRankComputationNaive (ms)=2646
21/08/14 04:59:14 INFO mapred.JobClient:     Superstep 611 PersonalizedPageRankComputationNaive (ms)=319
21/08/14 04:59:14 INFO mapred.JobClient:     Superstep 1044 PersonalizedPageRankComputationNaive (ms)=1024
21/08/14 04:59:14 INFO mapred.JobClient:     Superstep 388 PersonalizedPageRankComputationNaive (ms)=376
21/08/14 04:59:14 INFO mapred.JobClient:     Superstep 105 PersonalizedPageRankComputationNaive (ms)=2387
21/08/14 04:59:14 INFO mapred.JobClient:     Superstep 555 PersonalizedPageRankComputationNaive (ms)=1775
21/08/14 04:59:14 INFO mapred.JobClient:     Superstep 1055 PersonalizedPageRankComputationNaive (ms)=348
21/08/14 04:59:14 INFO mapred.JobClient:     Superstep 500 PersonalizedPageRankComputationNaive (ms)=1028
21/08/14 04:59:14 INFO mapred.JobClient:     Superstep 950 PersonalizedPageRankComputationNaive (ms)=3198
21/08/14 04:59:14 INFO mapred.JobClient:     Superstep 506 PersonalizedPageRankComputationNaive (ms)=358
21/08/14 04:59:14 INFO mapred.JobClient:     Superstep 956 PersonalizedPageRankComputationNaive (ms)=1898
21/08/14 04:59:14 INFO mapred.JobClient:     Superstep 422 PersonalizedPageRankComputationNaive (ms)=2344
21/08/14 04:59:14 INFO mapred.JobClient:     Superstep 639 PersonalizedPageRankComputationNaive (ms)=394
21/08/14 04:59:14 INFO mapred.JobClient:     Superstep 238 PersonalizedPageRankComputationNaive (ms)=345
21/08/14 04:59:14 INFO mapred.JobClient:     Superstep 872 PersonalizedPageRankComputationNaive (ms)=3925
21/08/14 04:59:14 INFO mapred.JobClient:     Superstep 689 PersonalizedPageRankComputationNaive (ms)=245
21/08/14 04:59:14 INFO mapred.JobClient:     Superstep 316 PersonalizedPageRankComputationNaive (ms)=554
21/08/14 04:59:14 INFO mapred.JobClient:     Superstep 366 PersonalizedPageRankComputationNaive (ms)=1031
21/08/14 04:59:14 INFO mapred.JobClient:     Superstep 761 PersonalizedPageRankComputationNaive (ms)=3171
21/08/14 04:59:14 INFO mapred.JobClient:     Superstep 617 PersonalizedPageRankComputationNaive (ms)=390
21/08/14 04:59:14 INFO mapred.JobClient:     Superstep 745 PersonalizedPageRankComputationNaive (ms)=1252
21/08/14 04:59:14 INFO mapred.JobClient:     Superstep 823 PersonalizedPageRankComputationNaive (ms)=390
21/08/14 04:59:14 INFO mapred.JobClient:     Superstep 683 PersonalizedPageRankComputationNaive (ms)=296
21/08/14 04:59:14 INFO mapred.JobClient:     Superstep 633 PersonalizedPageRankComputationNaive (ms)=718
21/08/14 04:59:14 INFO mapred.JobClient:     Total (ms)=1076229
21/08/14 04:59:14 INFO mapred.JobClient:     Superstep 428 PersonalizedPageRankComputationNaive (ms)=1231
21/08/14 04:59:14 INFO mapred.JobClient:     Superstep 878 PersonalizedPageRankComputationNaive (ms)=319
21/08/14 04:59:14 INFO mapred.JobClient:     Superstep 177 PersonalizedPageRankComputationNaive (ms)=313
21/08/14 04:59:14 INFO mapred.JobClient:     Superstep 172 PersonalizedPageRankComputationNaive (ms)=330
21/08/14 04:59:14 INFO mapred.JobClient:     Superstep 183 PersonalizedPageRankComputationNaive (ms)=503
21/08/14 04:59:14 INFO mapred.JobClient:     Superstep 499 PersonalizedPageRankComputationNaive (ms)=631
21/08/14 04:59:14 INFO mapred.JobClient:     Superstep 811 PersonalizedPageRankComputationNaive (ms)=520
21/08/14 04:59:14 INFO mapred.JobClient:     Superstep 812 PersonalizedPageRankComputationNaive (ms)=475
21/08/14 04:59:14 INFO mapred.JobClient:     Superstep 64 PersonalizedPageRankComputationNaive (ms)=373
21/08/14 04:59:14 INFO mapred.JobClient:     Superstep 249 PersonalizedPageRankComputationNaive (ms)=331
21/08/14 04:59:14 INFO mapred.JobClient:     Superstep 70 PersonalizedPageRankComputationNaive (ms)=4508
21/08/14 04:59:14 INFO mapred.JobClient:     Superstep 188 PersonalizedPageRankComputationNaive (ms)=481
21/08/14 04:59:14 INFO mapred.JobClient:     Superstep 305 PersonalizedPageRankComputationNaive (ms)=331
21/08/14 04:59:14 INFO mapred.JobClient:     Superstep 750 PersonalizedPageRankComputationNaive (ms)=1570
21/08/14 04:59:14 INFO mapred.JobClient:     Superstep 755 PersonalizedPageRankComputationNaive (ms)=314
21/08/14 04:59:14 INFO mapred.JobClient:     Superstep 306 PersonalizedPageRankComputationNaive (ms)=508
21/08/14 04:59:14 INFO mapred.JobClient:     Superstep 756 PersonalizedPageRankComputationNaive (ms)=311
21/08/14 04:59:14 INFO mapred.JobClient:     Superstep 300 PersonalizedPageRankComputationNaive (ms)=436
21/08/14 04:59:14 INFO mapred.JobClient:     Superstep 438 PersonalizedPageRankComputationNaive (ms)=340
21/08/14 04:59:14 INFO mapred.JobClient:     Superstep 622 PersonalizedPageRankComputationNaive (ms)=4606
21/08/14 04:59:14 INFO mapred.JobClient:     Superstep 69 PersonalizedPageRankComputationNaive (ms)=3880
21/08/14 04:59:14 INFO mapred.JobClient:     Superstep 439 PersonalizedPageRankComputationNaive (ms)=333
21/08/14 04:59:14 INFO mapred.JobClient:     Superstep 889 PersonalizedPageRankComputationNaive (ms)=454
21/08/14 04:59:14 INFO mapred.JobClient:     Superstep 567 PersonalizedPageRankComputationNaive (ms)=584
21/08/14 04:59:14 INFO mapred.JobClient:     Superstep 116 PersonalizedPageRankComputationNaive (ms)=329
21/08/14 04:59:14 INFO mapred.JobClient:     Superstep 566 PersonalizedPageRankComputationNaive (ms)=688
21/08/14 04:59:14 INFO mapred.JobClient:     Superstep 244 PersonalizedPageRankComputationNaive (ms)=324
21/08/14 04:59:14 INFO mapred.JobClient:     Superstep 817 PersonalizedPageRankComputationNaive (ms)=913
21/08/14 04:59:14 INFO mapred.JobClient:     Superstep 945 PersonalizedPageRankComputationNaive (ms)=862
21/08/14 04:59:14 INFO mapred.JobClient:     Superstep 623 PersonalizedPageRankComputationNaive (ms)=6535
21/08/14 04:59:14 INFO mapred.JobClient:     Superstep 883 PersonalizedPageRankComputationNaive (ms)=311
21/08/14 04:59:14 INFO mapred.JobClient:     Superstep 628 PersonalizedPageRankComputationNaive (ms)=1711
21/08/14 04:59:14 INFO mapred.JobClient:     Superstep 884 PersonalizedPageRankComputationNaive (ms)=398
21/08/14 04:59:14 INFO mapred.JobClient:     Superstep 433 PersonalizedPageRankComputationNaive (ms)=1247
21/08/14 04:59:14 INFO mapred.JobClient:     Superstep 111 PersonalizedPageRankComputationNaive (ms)=699
21/08/14 04:59:14 INFO mapred.JobClient:     Superstep 561 PersonalizedPageRankComputationNaive (ms)=830
21/08/14 04:59:14 INFO mapred.JobClient:     Superstep 206 PersonalizedPageRankComputationNaive (ms)=333
21/08/14 04:59:14 INFO mapred.JobClient:     Superstep 851 PersonalizedPageRankComputationNaive (ms)=1309
21/08/14 04:59:14 INFO mapred.JobClient:     Superstep 855 PersonalizedPageRankComputationNaive (ms)=2792
21/08/14 04:59:14 INFO mapred.JobClient:     Superstep 933 PersonalizedPageRankComputationNaive (ms)=1233
21/08/14 04:59:14 INFO mapred.JobClient:     Superstep 378 PersonalizedPageRankComputationNaive (ms)=2015
21/08/14 04:59:14 INFO mapred.JobClient:     Superstep 605 PersonalizedPageRankComputationNaive (ms)=579
21/08/14 04:59:14 INFO mapred.JobClient:     Superstep 699 PersonalizedPageRankComputationNaive (ms)=810
21/08/14 04:59:14 INFO mapred.JobClient:     Superstep 523 PersonalizedPageRankComputationNaive (ms)=317
21/08/14 04:59:14 INFO mapred.JobClient:     Superstep 538 PersonalizedPageRankComputationNaive (ms)=1009
21/08/14 04:59:14 INFO mapred.JobClient:     Superstep 139 PersonalizedPageRankComputationNaive (ms)=3444
21/08/14 04:59:14 INFO mapred.JobClient:     Superstep 695 PersonalizedPageRankComputationNaive (ms)=2842
21/08/14 04:59:14 INFO mapred.JobClient:     Superstep 612 PersonalizedPageRankComputationNaive (ms)=465
21/08/14 04:59:14 INFO mapred.JobClient:     Superstep 773 PersonalizedPageRankComputationNaive (ms)=1808
21/08/14 04:59:14 INFO mapred.JobClient:     Superstep 788 PersonalizedPageRankComputationNaive (ms)=334
21/08/14 04:59:14 INFO mapred.JobClient:     Superstep 445 PersonalizedPageRankComputationNaive (ms)=333
21/08/14 04:59:14 INFO mapred.JobClient:     Superstep 217 PersonalizedPageRankComputationNaive (ms)=2434
21/08/14 04:59:14 INFO mapred.JobClient:     Superstep 467 PersonalizedPageRankComputationNaive (ms)=1445
21/08/14 04:59:14 INFO mapred.JobClient:     Superstep 940 PersonalizedPageRankComputationNaive (ms)=375
21/08/14 04:59:14 INFO mapred.JobClient:     Superstep 389 PersonalizedPageRankComputationNaive (ms)=1704
21/08/14 04:59:14 INFO mapred.JobClient:     Superstep 844 PersonalizedPageRankComputationNaive (ms)=404
21/08/14 04:59:14 INFO mapred.JobClient:     Superstep 862 PersonalizedPageRankComputationNaive (ms)=502
21/08/14 04:59:14 INFO mapred.JobClient:     Superstep 784 PersonalizedPageRankComputationNaive (ms)=332
21/08/14 04:59:14 INFO mapred.JobClient:     Superstep 449 PersonalizedPageRankComputationNaive (ms)=313
21/08/14 04:59:14 INFO mapred.JobClient:     Superstep 534 PersonalizedPageRankComputationNaive (ms)=322
21/08/14 04:59:14 INFO mapred.JobClient:     Superstep 128 PersonalizedPageRankComputationNaive (ms)=319
21/08/14 04:59:14 INFO mapred.JobClient:     Superstep 922 PersonalizedPageRankComputationNaive (ms)=1342
21/08/14 04:59:14 INFO mapred.JobClient:     Superstep 601 PersonalizedPageRankComputationNaive (ms)=313
21/08/14 04:59:14 INFO mapred.JobClient:     Superstep 777 PersonalizedPageRankComputationNaive (ms)=370
21/08/14 04:59:14 INFO mapred.JobClient:     Superstep 456 PersonalizedPageRankComputationNaive (ms)=520
21/08/14 04:59:14 INFO mapred.JobClient:     Superstep 527 PersonalizedPageRankComputationNaive (ms)=329
21/08/14 04:59:14 INFO mapred.JobClient:     Superstep 478 PersonalizedPageRankComputationNaive (ms)=373
21/08/14 04:59:14 INFO mapred.JobClient:     Superstep 505 PersonalizedPageRankComputationNaive (ms)=346
21/08/14 04:59:14 INFO mapred.JobClient:     Superstep 501 PersonalizedPageRankComputationNaive (ms)=389
21/08/14 04:59:14 INFO mapred.JobClient:     Superstep 873 PersonalizedPageRankComputationNaive (ms)=2150
21/08/14 04:59:14 INFO mapred.JobClient:     Superstep 1056 PersonalizedPageRankComputationNaive (ms)=2066
21/08/14 04:59:14 INFO mapred.JobClient:     Superstep 239 PersonalizedPageRankComputationNaive (ms)=456
21/08/14 04:59:14 INFO mapred.JobClient:     Superstep 766 PersonalizedPageRankComputationNaive (ms)=3980
21/08/14 04:59:14 INFO mapred.JobClient:     Superstep 795 PersonalizedPageRankComputationNaive (ms)=331
21/08/14 04:59:14 INFO mapred.JobClient:     Superstep 41 PersonalizedPageRankComputationNaive (ms)=331
21/08/14 04:59:14 INFO mapred.JobClient:     Superstep 840 PersonalizedPageRankComputationNaive (ms)=1371
21/08/14 04:59:14 INFO mapred.JobClient:     Superstep 616 PersonalizedPageRankComputationNaive (ms)=389
21/08/14 04:59:14 INFO mapred.JobClient:     Superstep 762 PersonalizedPageRankComputationNaive (ms)=1623
21/08/14 04:59:14 INFO mapred.JobClient:     Superstep 799 PersonalizedPageRankComputationNaive (ms)=714
21/08/14 04:59:14 INFO mapred.JobClient:     Superstep 822 PersonalizedPageRankComputationNaive (ms)=989
21/08/14 04:59:14 INFO mapred.JobClient:     Superstep 877 PersonalizedPageRankComputationNaive (ms)=325
21/08/14 04:59:14 INFO mapred.JobClient:     Superstep 556 PersonalizedPageRankComputationNaive (ms)=1309
21/08/14 04:59:14 INFO mapred.JobClient:     Superstep 900 PersonalizedPageRankComputationNaive (ms)=3137
21/08/14 04:59:14 INFO mapred.JobClient:     Superstep 52 PersonalizedPageRankComputationNaive (ms)=329
21/08/14 04:59:14 INFO mapred.JobClient:     Superstep 48 PersonalizedPageRankComputationNaive (ms)=322
21/08/14 04:59:14 INFO mapred.JobClient:     Superstep 1095 PersonalizedPageRankComputationNaive (ms)=608
21/08/14 04:59:14 INFO mapred.JobClient:     Superstep 59 PersonalizedPageRankComputationNaive (ms)=293
21/08/14 04:59:14 INFO mapred.JobClient:     Superstep 834 PersonalizedPageRankComputationNaive (ms)=2386
21/08/14 04:59:14 INFO mapred.JobClient:     Superstep 833 PersonalizedPageRankComputationNaive (ms)=2578
21/08/14 04:59:14 INFO mapred.JobClient:     Superstep 1099 PersonalizedPageRankComputationNaive (ms)=390
21/08/14 04:59:14 INFO mapred.JobClient:     Superstep 223 PersonalizedPageRankComputationNaive (ms)=1240
21/08/14 04:59:14 INFO mapred.JobClient:     Superstep 838 PersonalizedPageRankComputationNaive (ms)=783
21/08/14 04:59:14 INFO mapred.JobClient:     Superstep 516 PersonalizedPageRankComputationNaive (ms)=319
21/08/14 04:59:14 INFO mapred.JobClient:     Superstep 544 PersonalizedPageRankComputationNaive (ms)=1955
21/08/14 04:59:14 INFO mapred.JobClient:     Superstep 545 PersonalizedPageRankComputationNaive (ms)=347
21/08/14 04:59:14 INFO mapred.JobClient:     Superstep 19 PersonalizedPageRankComputationNaive (ms)=398
21/08/14 04:59:14 INFO mapred.JobClient:     Superstep 866 PersonalizedPageRankComputationNaive (ms)=772
21/08/14 04:59:14 INFO mapred.JobClient:     Superstep 1067 PersonalizedPageRankComputationNaive (ms)=1081
21/08/14 04:59:14 INFO mapred.JobClient:     Superstep 1066 PersonalizedPageRankComputationNaive (ms)=958
21/08/14 04:59:14 INFO mapred.JobClient:     Superstep 489 PersonalizedPageRankComputationNaive (ms)=1108
21/08/14 04:59:14 INFO mapred.JobClient:     Superstep 488 PersonalizedPageRankComputationNaive (ms)=2153
21/08/14 04:59:14 INFO mapred.JobClient:     Superstep 512 PersonalizedPageRankComputationNaive (ms)=699
21/08/14 04:59:14 INFO mapred.JobClient:     Superstep 1062 PersonalizedPageRankComputationNaive (ms)=325
21/08/14 04:59:14 INFO mapred.JobClient:     Superstep 160 PersonalizedPageRankComputationNaive (ms)=359
21/08/14 04:59:14 INFO mapred.JobClient:     Superstep 167 PersonalizedPageRankComputationNaive (ms)=479
21/08/14 04:59:14 INFO mapred.JobClient:     Superstep 549 PersonalizedPageRankComputationNaive (ms)=1191
21/08/14 04:59:14 INFO mapred.JobClient:     Superstep 227 PersonalizedPageRankComputationNaive (ms)=361
21/08/14 04:59:14 INFO mapred.JobClient:     Superstep 484 PersonalizedPageRankComputationNaive (ms)=3537
21/08/14 04:59:14 INFO mapred.JobClient:     Superstep 228 PersonalizedPageRankComputationNaive (ms)=362
21/08/14 04:59:14 INFO mapred.JobClient:     Superstep 451 PersonalizedPageRankComputationNaive (ms)=348
21/08/14 04:59:14 INFO mapred.JobClient:     Superstep 606 PersonalizedPageRankComputationNaive (ms)=443
21/08/14 04:59:14 INFO mapred.JobClient:     Superstep 856 PersonalizedPageRankComputationNaive (ms)=305
21/08/14 04:59:14 INFO mapred.JobClient:     Superstep 455 PersonalizedPageRankComputationNaive (ms)=328
21/08/14 04:59:14 INFO mapred.JobClient:     Superstep 600 PersonalizedPageRankComputationNaive (ms)=295
21/08/14 04:59:14 INFO mapred.JobClient:     Superstep 201 PersonalizedPageRankComputationNaive (ms)=308
